Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
4/19/2018 16:00:00,43.2,4/19/2018 16:00:00,96.11,4/19/2018 16:00:00,1556.91,4/19/2018 16:00:00,168.1,4/19/2018 16:00:00,60.02,4/19/2018 16:00:00,1089.45,4/19/2018 16:00:00,1087.7,8/14/2018 15:00:00,3896.9,4/19/2018 16:00:00,127.55,4/19/2018 16:00:00,111.72
4/20/2018 16:00:00,41.43,4/20/2018 16:00:00,95,4/20/2018 16:00:00,1527.49,4/20/2018 16:00:00,166.28,4/20/2018 16:00:00,58.05,4/20/2018 16:00:00,1077.32,4/20/2018 16:00:00,1072.96,8/15/2018 15:00:00,3930,4/20/2018 16:00:00,126.66,4/20/2018 16:00:00,111.47
4/23/2018 16:00:00,41.31,4/23/2018 16:00:00,95.35,4/23/2018 16:00:00,1517.86,4/23/2018 16:00:00,165.84,4/23/2018 16:00:00,56.67,4/23/2018 16:00:00,1073.81,4/23/2018 16:00:00,1067.45,8/16/2018 15:00:00,3950,4/23/2018 16:00:00,126.83,4/23/2018 16:00:00,110.93
4/24/2018 16:00:00,40.74,4/24/2018 16:00:00,93.12,4/24/2018 16:00:00,1460.09,4/24/2018 16:00:00,159.69,4/24/2018 16:00:00,56.69,4/24/2018 16:00:00,1022.64,4/24/2018 16:00:00,1019.98,8/17/2018 15:00:00,3948,4/24/2018 16:00:00,126.19,4/24/2018 16:00:00,110.41
4/25/2018 16:00:00,40.91,4/25/2018 16:00:00,92.31,4/25/2018 16:00:00,1460.17,4/25/2018 16:00:00,159.69,4/25/2018 16:00:00,56.14,4/25/2018 16:00:00,1022.99,4/25/2018 16:00:00,1021.18,8/20/2018 15:00:00,3985.99,4/25/2018 16:00:00,126.76,4/25/2018 16:00:00,109.99
4/26/2018 16:00:00,41.06,4/26/2018 16:00:00,94.26,4/26/2018 16:00:00,1517.96,4/26/2018 16:00:00,174.16,4/26/2018 16:00:00,57.1,4/26/2018 16:00:00,1043.31,4/26/2018 16:00:00,1040.04,8/21/2018 15:00:00,3935,4/26/2018 16:00:00,128.01,4/26/2018 16:00:00,110.1
4/27/2018 16:00:00,40.58,4/27/2018 16:00:00,95.82,4/27/2018 16:00:00,1572.62,4/27/2018 16:00:00,173.59,4/27/2018 16:00:00,58.82,4/27/2018 16:00:00,1031.45,4/27/2018 16:00:00,1030.05,8/22/2018 15:00:00,3950,4/27/2018 16:00:00,128.27,4/27/2018 16:00:00,109.4
4/30/2018 16:00:00,41.32,4/30/2018 16:00:00,93.52,4/30/2018 16:00:00,1566.13,4/30/2018 16:00:00,172,4/30/2018 16:00:00,58.78,4/30/2018 16:00:00,1018.58,4/30/2018 16:00:00,1017.33,8/23/2018 15:00:00,3935,4/30/2018 16:00:00,126.49,4/30/2018 16:00:00,108.78
5/1/2018 16:00:00,42.28,5/1/2018 16:00:00,95,5/1/2018 16:00:00,1582.26,5/1/2018 16:00:00,173.86,5/1/2018 16:00:00,59.98,5/1/2018 16:00:00,1040.75,5/1/2018 16:00:00,1037.31,8/24/2018 15:00:00,3917,5/1/2018 16:00:00,126.01,5/1/2018 16:00:00,108.78
5/2/2018 16:00:00,44.14,5/2/2018 16:00:00,93.51,5/2/2018 16:00:00,1569.68,5/2/2018 16:00:00,176.07,5/2/2018 16:00:00,60.23,5/2/2018 16:00:00,1026.05,5/2/2018 16:00:00,1024.38,8/27/2018 15:00:00,3951,5/2/2018 16:00:00,123.5,5/2/2018 16:00:00,107.92
5/3/2018 16:00:00,44.22,5/3/2018 16:00:00,94.07,5/3/2018 16:00:00,1572.08,5/3/2018 16:00:00,174.02,5/3/2018 16:00:00,56.89,5/3/2018 16:00:00,1026.3,5/3/2018 16:00:00,1023.72,8/28/2018 15:00:00,3935,5/3/2018 16:00:00,123.03,5/3/2018 16:00:00,107.24
5/4/2018 16:00:00,45.96,5/4/2018 16:00:00,95.16,5/4/2018 16:00:00,1580.95,5/4/2018 16:00:00,176.61,5/4/2018 16:00:00,58.82,5/4/2018 16:00:00,1051,5/4/2018 16:00:00,1048.21,8/29/2018 15:00:00,4018,5/4/2018 16:00:00,124.19,5/4/2018 16:00:00,108.43
5/7/2018 16:00:00,46.29,5/7/2018 16:00:00,96.22,5/7/2018 16:00:00,1600.14,5/7/2018 16:00:00,177.97,5/7/2018 16:00:00,60.55,5/7/2018 16:00:00,1059.46,5/7/2018 16:00:00,1054.79,8/30/2018 15:00:00,4015,5/7/2018 16:00:00,123.59,5/7/2018 16:00:00,109.37
5/8/2018 16:00:00,46.51,5/8/2018 16:00:00,95.81,5/8/2018 16:00:00,1592.39,5/8/2018 16:00:00,178.92,5/8/2018 16:00:00,60.39,5/8/2018 16:00:00,1058.59,5/8/2018 16:00:00,1053.91,8/31/2018 15:00:00,3980,5/8/2018 16:00:00,122.61,5/8/2018 16:00:00,110.99
5/9/2018 16:00:00,46.84,5/9/2018 16:00:00,96.94,5/9/2018 16:00:00,1608,5/9/2018 16:00:00,182.66,5/9/2018 16:00:00,61.37,5/9/2018 16:00:00,1088.95,5/9/2018 16:00:00,1082.76,9/4/2018 15:00:00,4069.8,5/9/2018 16:00:00,123.51,5/9/2018 16:00:00,113.41
5/10/2018 16:00:00,47.51,5/10/2018 16:00:00,97.91,5/10/2018 16:00:00,1609.08,5/10/2018 16:00:00,185.53,5/10/2018 16:00:00,61,5/10/2018 16:00:00,1105.47,5/10/2018 16:00:00,1097.57,9/5/2018 15:00:00,4102,5/10/2018 16:00:00,125.35,5/10/2018 16:00:00,114.29
5/11/2018 16:00:00,47.15,5/11/2018 16:00:00,97.7,5/11/2018 16:00:00,1602.91,5/11/2018 16:00:00,186.99,5/11/2018 16:00:00,60.21,5/11/2018 16:00:00,1103.38,5/11/2018 16:00:00,1098.26,9/6/2018 15:00:00,4101.98,5/11/2018 16:00:00,127.24,5/11/2018 16:00:00,113.86
5/14/2018 16:00:00,47.04,5/14/2018 16:00:00,98.03,5/14/2018 16:00:00,1601.54,5/14/2018 16:00:00,186.64,5/14/2018 16:00:00,58.39,5/14/2018 16:00:00,1106.6,5/14/2018 16:00:00,1100.2,9/7/2018 15:00:00,4129,5/14/2018 16:00:00,126.06,5/14/2018 16:00:00,113.9
5/15/2018 16:00:00,46.61,5/15/2018 16:00:00,97.32,5/15/2018 16:00:00,1576.12,5/15/2018 16:00:00,184.32,5/15/2018 16:00:00,56.84,5/15/2018 16:00:00,1084.87,5/15/2018 16:00:00,1079.23,9/10/2018 15:00:00,4135,5/15/2018 16:00:00,125.13,5/15/2018 16:00:00,113.03
5/16/2018 16:00:00,47.05,5/16/2018 16:00:00,97.15,5/16/2018 16:00:00,1587.28,5/16/2018 16:00:00,183.2,5/16/2018 16:00:00,57.3,5/16/2018 16:00:00,1084.09,5/16/2018 16:00:00,1081.77,9/11/2018 15:00:00,4144.2,5/16/2018 16:00:00,125.35,5/16/2018 16:00:00,113.34
5/17/2018 16:00:00,46.75,5/17/2018 16:00:00,96.18,5/17/2018 16:00:00,1581.76,5/17/2018 16:00:00,183.76,5/17/2018 16:00:00,56.91,5/17/2018 16:00:00,1081.26,5/17/2018 16:00:00,1078.59,9/12/2018 15:00:00,4070,5/17/2018 16:00:00,123.85,5/17/2018 16:00:00,112.96
5/18/2018 16:00:00,46.58,5/18/2018 16:00:00,96.36,5/18/2018 16:00:00,1574.37,5/18/2018 16:00:00,182.68,5/18/2018 16:00:00,56.91,5/18/2018 16:00:00,1069.64,5/18/2018 16:00:00,1066.36,9/13/2018 15:00:00,4069.8,5/18/2018 16:00:00,124.24,5/18/2018 16:00:00,111.13
5/21/2018 16:00:00,46.91,5/21/2018 16:00:00,97.6,5/21/2018 16:00:00,1585.46,5/21/2018 16:00:00,184.49,5/21/2018 16:00:00,56.9,5/21/2018 16:00:00,1084.01,5/21/2018 16:00:00,1079.58,9/14/2018 15:00:00,4073.95,5/21/2018 16:00:00,123.72,5/21/2018 16:00:00,112.15
5/22/2018 16:00:00,46.79,5/22/2018 16:00:00,97.5,5/22/2018 16:00:00,1581.4,5/22/2018 16:00:00,183.8,5/22/2018 16:00:00,55,5/22/2018 16:00:00,1075.31,5/22/2018 16:00:00,1069.73,9/17/2018 15:00:00,4073,5/22/2018 16:00:00,122.91,5/22/2018 16:00:00,113.01
5/23/2018 16:00:00,47.09,5/23/2018 16:00:00,98.66,5/23/2018 16:00:00,1601.86,5/23/2018 16:00:00,186.9,5/23/2018 16:00:00,55.81,5/23/2018 16:00:00,1085.96,5/23/2018 16:00:00,1079.69,9/18/2018 15:00:00,4096.3,5/23/2018 16:00:00,123.45,5/23/2018 16:00:00,112.49
5/24/2018 16:00:00,47.04,5/24/2018 16:00:00,98.31,5/24/2018 16:00:00,1603.07,5/24/2018 16:00:00,185.93,5/24/2018 16:00:00,55.57,5/24/2018 16:00:00,1085.45,5/24/2018 16:00:00,1079.24,9/19/2018 15:00:00,4142,5/24/2018 16:00:00,122.25,5/24/2018 16:00:00,111.23
5/25/2018 16:00:00,47.15,5/25/2018 16:00:00,98.36,5/25/2018 16:00:00,1610.15,5/25/2018 16:00:00,184.92,5/25/2018 16:00:00,55.77,5/25/2018 16:00:00,1084.08,5/25/2018 16:00:00,1075.66,9/20/2018 15:00:00,4185.03,5/25/2018 16:00:00,121.47,5/25/2018 16:00:00,110.66
5/29/2018 16:00:00,46.98,5/29/2018 16:00:00,98.01,5/29/2018 16:00:00,1612.87,5/29/2018 16:00:00,185.74,5/29/2018 16:00:00,56.75,5/29/2018 16:00:00,1068.07,5/29/2018 16:00:00,1060.32,9/21/2018 15:00:00,4163,5/29/2018 16:00:00,119.4,5/29/2018 16:00:00,105.93
5/30/2018 16:00:00,46.88,5/30/2018 16:00:00,98.95,5/30/2018 16:00:00,1624.89,5/30/2018 16:00:00,187.67,5/30/2018 16:00:00,58.34,5/30/2018 16:00:00,1077.47,5/30/2018 16:00:00,1067.8,9/24/2018 15:00:00,4140.01,5/30/2018 16:00:00,120.97,5/30/2018 16:00:00,108.35
5/31/2018 16:00:00,46.72,5/31/2018 16:00:00,98.84,5/31/2018 16:00:00,1624.89,5/31/2018 16:00:00,187.67,5/31/2018 16:00:00,56.95,5/31/2018 16:00:00,1100,5/31/2018 16:00:00,1084.99,9/25/2018 15:00:00,4142.35,5/31/2018 16:00:00,119.62,5/31/2018 16:00:00,107.01
6/1/2018 16:00:00,47.56,6/1/2018 16:00:00,100.79,6/1/2018 16:00:00,1641.54,6/1/2018 16:00:00,193.99,6/1/2018 16:00:00,58.36,6/1/2018 16:00:00,1135,6/1/2018 16:00:00,1119.5,9/26/2018 15:00:00,4100,6/1/2018 16:00:00,121.26,6/1/2018 16:00:00,108.4
6/4/2018 16:00:00,47.96,6/4/2018 16:00:00,101.67,6/4/2018 16:00:00,1665.27,6/4/2018 16:00:00,193.28,6/4/2018 16:00:00,59.35,6/4/2018 16:00:00,1153.04,6/4/2018 16:00:00,1139.29,9/27/2018 15:00:00,4090,6/4/2018 16:00:00,121.95,6/4/2018 16:00:00,108.45
6/5/2018 16:00:00,48.33,6/5/2018 16:00:00,102.19,6/5/2018 16:00:00,1696.35,6/5/2018 16:00:00,192.94,6/5/2018 16:00:00,58.23,6/5/2018 16:00:00,1151.02,6/5/2018 16:00:00,1139.66,9/28/2018 15:00:00,4026,6/5/2018 16:00:00,121.48,6/5/2018 16:00:00,107.84
6/6/2018 16:00:00,48.5,6/6/2018 16:00:00,102.49,6/6/2018 16:00:00,1695.75,6/6/2018 16:00:00,191.34,6/6/2018 16:00:00,63.9,6/6/2018 16:00:00,1146.95,6/6/2018 16:00:00,1136.88,10/1/2018 15:00:00,4010.01,6/6/2018 16:00:00,122.79,6/6/2018 16:00:00,110.36
6/7/2018 16:00:00,48.37,6/7/2018 16:00:00,100.88,6/7/2018 16:00:00,1689.3,6/7/2018 16:00:00,188.18,6/7/2018 16:00:00,63.22,6/7/2018 16:00:00,1134.42,6/7/2018 16:00:00,1123.86,10/3/2018 15:00:00,4110,6/7/2018 16:00:00,123.33,6/7/2018 16:00:00,110.8
